path,true_label,pred_label,emb_000,emb_001,emb_002,emb_003,emb_004,emb_005,emb_006,emb_007,emb_008,emb_009,emb_010,emb_011,emb_012,emb_013,emb_014,emb_015,emb_016,emb_017,emb_018,emb_019,emb_020,emb_021,emb_022,emb_023,emb_024,emb_025,emb_026,emb_027,emb_028,emb_029,emb_030,emb_031,emb_032,emb_033,emb_034,emb_035,emb_036,emb_037,emb_038,emb_039,emb_040,emb_041,emb_042,emb_043,emb_044,emb_045,emb_046,emb_047,emb_048,emb_049,emb_050,emb_051,emb_052,emb_053,emb_054,emb_055,emb_056,emb_057,emb_058,emb_059,emb_060,emb_061,emb_062,emb_063,emb_064,emb_065,emb_066,emb_067,emb_068,emb_069,emb_070,emb_071,emb_072,emb_073,emb_074,emb_075,emb_076,emb_077,emb_078,emb_079,emb_080,emb_081,emb_082,emb_083,emb_084,emb_085,emb_086,emb_087,emb_088,emb_089,emb_090,emb_091,emb_092,emb_093,emb_094,emb_095,emb_096,emb_097,emb_098,emb_099,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125,emb_126,emb_127
C:\Users\nosai\Downloads\histology_first_poc\data\colorectal-histology-mnist\Kather_texture_2016_image_tiles_5000\03_COMPLEX\16A4B_CRC-Prim-HE-03_033.tif_Row_301_Col_301.tif,03_COMPLEX,03_COMPLEX,5.434505462646484,-1.2711141109466553,-6.583889961242676,4.928610801696777,4.171712398529053,-13.810819625854492,10.633319854736328,-3.622997522354126,-2.956511974334717,-2.783946990966797,-3.1355416774749756,4.327189922332764,4.696438789367676,-0.31544747948646545,-3.2409231662750244,-1.5614320039749146,-2.57258677482605,-9.86328125,2.0214829444885254,5.322192668914795,-2.8628323078155518,-3.2312347888946533,6.226840019226074,-2.313643455505371,-2.7455084323883057,7.386841773986816,6.982823371887207,-5.809058666229248,-1.1380040645599365,-1.4659647941589355,4.894476890563965,3.694214344024658,0.21452979743480682,2.0224926471710205,-3.763373613357544,0.18286070227622986,-10.37812328338623,1.1368404626846313,-1.7942674160003662,2.3592591285705566,-3.9702253341674805,-0.2765654921531677,-4.024966716766357,6.237752437591553,-17.953052520751953,-1.9203617572784424,-4.143086910247803,7.9588398933410645,-4.716595649719238,-3.174600601196289,-2.307086229324341,2.7070741653442383,4.535959243774414,4.092255592346191,-3.588625907897949,-2.8725404739379883,-3.754934072494507,-18.033248901367188,-13.26918888092041,10.745010375976562,1.1057782173156738,0.36237069964408875,1.7460963726043701,-6.702356815338135,-4.123140811920166,-22.293062210083008,-14.736719131469727,8.52176570892334,-4.382664203643799,-1.9111027717590332,-1.122434139251709,-12.864397048950195,4.260831356048584,-8.438159942626953,-4.862567901611328,-4.3369903564453125,-3.8277556896209717,3.160456657409668,-2.9026076793670654,-8.485602378845215,-4.273449897766113,-0.6288288831710815,0.41322994232177734,-5.005748748779297,6.187867641448975,-17.75348663330078,-4.052849769592285,-4.096652507781982,-2.779203176498413,5.330440044403076,-0.8453085422515869,-21.014070510864258,-19.693519592285156,-5.928232669830322,-3.0078845024108887,-18.996442794799805,-2.386439085006714,-8.073368072509766,-6.847829341888428,-2.102980375289917,4.861888408660889,5.856543064117432,-3.2608156204223633,-1.094031572341919,0.4830492436885834,-2.8093719482421875,-2.911180019378662,-1.2982933521270752,2.115743637084961,-16.443620681762695,-1.8957659006118774,-1.343354344367981,0.6955187916755676,4.3249101638793945,-9.239389419555664,2.237534523010254,-3.781107187271118,4.925017356872559,-2.874846935272217,-1.5311719179153442,0.24776755273342133,-2.1450560092926025,-6.36617374420166,-11.392057418823242,-17.93119239807129,-3.8213095664978027,10.168837547302246,3.4823269844055176
C:\Users\nosai\Downloads\histology_first_poc\data\colorectal-histology-mnist\Kather_texture_2016_image_tiles_5000\03_COMPLEX\16AC_CRC-Prim-HE-08_009.tif_Row_1_Col_301.tif,03_COMPLEX,03_COMPLEX,6.770010948181152,-1.3227345943450928,-6.056819915771484,4.076409339904785,3.7181947231292725,-14.23477554321289,10.808110237121582,-3.394050121307373,-0.6837712526321411,-2.7604644298553467,-3.1106338500976562,2.200716018676758,4.128033638000488,-1.658059000968933,-3.261887788772583,-1.9924654960632324,-2.4974396228790283,-10.25741195678711,1.4668573141098022,5.065173625946045,-3.3355112075805664,-2.340404987335205,5.500322341918945,-3.5469725131988525,-2.6720848083496094,8.116218566894531,5.923190116882324,-6.253986835479736,-1.1810216903686523,-1.6574465036392212,4.277716636657715,4.277411460876465,-1.443672776222229,1.1521575450897217,-3.718844175338745,-0.15951035916805267,-8.439594268798828,2.5592126846313477,-1.6036854982376099,1.8215186595916748,-4.139828681945801,-2.4015016555786133,-4.132647514343262,6.68986701965332,-18.654247283935547,-1.974722981452942,-4.131443500518799,6.97086238861084,-4.944855213165283,-3.2197353839874268,-2.4739186763763428,3.595325231552124,4.73751163482666,4.9666619300842285,-4.806545734405518,-2.6714510917663574,-3.8331222534179688,-18.671428680419922,-14.427681922912598,9.969917297363281,1.1888573169708252,1.0923120975494385,0.1484299898147583,-6.757771968841553,-3.902024745941162,-22.971424102783203,-15.66802978515625,7.415849685668945,-4.397914409637451,-1.891852855682373,-0.8507072329521179,-13.265252113342285,4.986670970916748,-8.55346965789795,-4.638731002807617,-4.141204357147217,-3.7292277812957764,2.1561062335968018,-3.016162395477295,-9.067276000976562,-3.9373667240142822,-0.4709266424179077,-1.7364319562911987,-5.194223880767822,5.816390037536621,-18.57325553894043,-3.7846791744232178,-4.053020000457764,-4.061397075653076,4.580043315887451,-0.9529699087142944,-22.15930938720703,-20.48780632019043,-5.72698450088501,-2.880950927734375,-20.111141204833984,-2.278364658355713,-7.63645601272583,-4.469516754150391,-2.077775239944458,4.292659282684326,5.472498893737793,-3.2139627933502197,-1.1970903873443604,-0.40570002794265747,-3.5410614013671875,-3.0188653469085693,-1.171344518661499,3.9470930099487305,-16.766395568847656,-1.3832989931106567,-1.3342458009719849,0.5691683292388916,4.728456020355225,-10.02903938293457,1.9966003894805908,-3.536024332046509,5.902246475219727,-3.1492817401885986,-1.8312748670578003,0.3278675079345703,-2.1432156562805176,-6.557020664215088,-12.22551441192627,-18.056291580200195,-4.356490612030029,9.663636207580566,4.967799186706543
C:\Users\nosai\Downloads\histology_first_poc\data\colorectal-histology-mnist\Kather_texture_2016_image_tiles_5000\03_COMPLEX\16B59_CRC-Prim-HE-07_004.tif_Row_1_Col_301.tif,03_COMPLEX,03_COMPLEX,5.496521949768066,-1.208876371383667,-6.552681922912598,4.84874963760376,3.4893882274627686,-13.421859741210938,10.310672760009766,-3.6230480670928955,-2.87282133102417,-2.4926578998565674,-2.715378761291504,3.7075695991516113,5.250180721282959,-0.6496825814247131,-3.247481346130371,-1.586668848991394,-2.3684675693511963,-9.525012016296387,2.142296552658081,5.312373161315918,-2.7689242362976074,-2.816537857055664,6.036406993865967,-2.4371204376220703,-2.8182380199432373,7.203549861907959,6.841414928436279,-5.736885070800781,-1.2637351751327515,-1.607385277748108,5.111103534698486,3.7557811737060547,-0.5514788627624512,1.6777267456054688,-3.252654552459717,-0.034357503056526184,-10.234692573547363,1.2011741399765015,-1.8723067045211792,2.2986137866973877,-3.6768429279327393,-1.1349095106124878,-3.890310287475586,6.270395278930664,-17.339675903320312,-1.891480565071106,-3.9886364936828613,7.224913120269775,-4.766524314880371,-2.8711659908294678,-2.1830384731292725,2.753187894821167,4.154593467712402,3.862197160720825,-3.7727880477905273,-2.6996665000915527,-3.697024345397949,-17.280492782592773,-12.961580276489258,10.128959655761719,1.4095587730407715,0.48789680004119873,1.1973696947097778,-6.6866841316223145,-3.804372549057007,-21.53109359741211,-14.129231452941895,7.732445240020752,-4.25303840637207,-1.8601171970367432,-1.054298996925354,-12.534762382507324,4.17502498626709,-8.269153594970703,-4.603166103363037,-4.427062034606934,-3.890960931777954,2.6195173263549805,-2.694749355316162,-8.23359489440918,-4.4090256690979,-0.564537763595581,-0.4806651473045349,-4.962204933166504,5.903757572174072,-17.012788772583008,-4.048564434051514,-3.9030404090881348,-2.67673659324646,4.959264755249023,-0.8327838182449341,-20.130603790283203,-18.763093948364258,-5.833698749542236,-2.9610519409179688,-18.261001586914062,-2.3697266578674316,-8.05935287475586,-6.54973030090332,-2.118074655532837,4.161827564239502,5.820401668548584,-3.3131582736968994,-0.8997557163238525,0.44360122084617615,-2.7030274868011475,-2.9419453144073486,-1.1935784816741943,2.3031933307647705,-15.634572982788086,-1.7292888164520264,-1.4630131721496582,1.0312342643737793,3.8693645000457764,-8.844710350036621,1.9130666255950928,-3.7575650215148926,4.541014671325684,-2.8929450511932373,-1.6888628005981445,0.30196940898895264,-2.021955966949463,-6.082223415374756,-11.100811004638672,-17.303974151611328,-3.745443820953369,10.218027114868164,3.7475645542144775
C:\Users\nosai\Downloads\histology_first_poc\data\colorectal-histology-mnist\Kather_texture_2016_image_tiles_5000\03_COMPLEX\16B5F_CRC-Prim-HE-05_002a.tif_Row_901_Col_301.tif,03_COMPLEX,03_COMPLEX,9.642613410949707,-1.6722421646118164,-5.342320442199707,1.7856969833374023,2.2455811500549316,-14.786650657653809,11.204399108886719,-2.873448133468628,2.181305170059204,-2.981886625289917,-2.416464328765869,-2.769327402114868,3.9920873641967773,-4.540695667266846,-3.401792287826538,-2.7254183292388916,-2.1369831562042236,-10.765674591064453,1.0269724130630493,4.526163101196289,-4.219638347625732,-0.3304217755794525,4.236349582672119,-6.02597188949585,-2.615068197250366,9.463922500610352,3.274172306060791,-7.117293834686279,-1.417350172996521,-2.3263731002807617,3.500990867614746,5.564913749694824,-5.306943893432617,-0.8604581952095032,-3.5002477169036865,-0.6920201778411865,-4.543618679046631,4.494865894317627,-1.4033123254776,1.3059066534042358,-4.459947109222412,-7.362356662750244,-4.39990234375,7.510311126708984,-19.346965789794922,-2.320319890975952,-3.940716028213501,4.05490779876709,-5.516870975494385,-2.7317779064178467,-2.7929646968841553,5.298277378082275,5.030343055725098,6.8288254737854,-7.00811767578125,-2.156505823135376,-3.8547136783599854,-19.190336227416992,-16.14142608642578,7.990887641906738,1.7964831590652466,2.938570499420166,-3.6109933853149414,-6.846556663513184,-3.3402106761932373,-23.649391174316406,-16.825572967529297,3.9783151149749756,-4.554472923278809,-2.1350018978118896,-0.694021999835968,-13.94449520111084,6.255422592163086,-8.312538146972656,-3.688006639480591,-3.91947340965271,-3.390855312347412,-0.6306042671203613,-2.976616144180298,-9.844365119934082,-3.4545724391937256,-0.30922234058380127,-6.7359395027160645,-5.418117046356201,4.885283946990967,-19.64478302001953,-3.4977645874023438,-4.231773853302002,-6.505544662475586,1.9425467252731323,-1.212327241897583,-23.798290252685547,-21.07543182373047,-5.464912414550781,-2.722503900527954,-21.631977081298828,-2.1866016387939453,-6.862791538238525,-1.0712299346923828,-2.0429575443267822,2.836993455886841,4.548464298248291,-3.2922003269195557,-1.672424077987671,-2.3423640727996826,-4.886513710021973,-3.626056671142578,-1.225034475326538,6.200927257537842,-16.84693145751953,-0.2245810478925705,-1.2739300727844238,0.6596997380256653,5.20961332321167,-11.269393920898438,1.4309121370315552,-3.0847814083099365,7.9678544998168945,-3.814851999282837,-2.246344804763794,1.0638774633407593,-1.9295761585235596,-6.481058120727539,-13.406564712524414,-17.76477813720703,-5.179393768310547,8.972535133361816,8.57715892791748
C:\Users\nosai\Downloads\histology_first_poc\data\colorectal-histology-mnist\Kather_texture_2016_image_tiles_5000\03_COMPLEX\16B73_CRC-Prim-HE-05_002a.tif_Row_301_Col_301.tif,03_COMPLEX,03_COMPLEX,5.407835960388184,-1.5508971214294434,-6.52568244934082,4.003443717956543,4.027761459350586,-12.774077415466309,10.067734718322754,-3.2891669273376465,-5.005784511566162,-2.7450101375579834,-2.2688558101654053,3.300349473953247,5.151535511016846,-0.46381324529647827,-3.196383237838745,-1.5491710901260376,-2.3359873294830322,-8.892579078674316,2.468949317932129,4.924480438232422,-2.8325905799865723,-2.9296441078186035,6.007892608642578,-2.314375877380371,-2.5608720779418945,7.053607940673828,5.858879566192627,-5.5057597160339355,-1.187485694885254,-1.5522687435150146,5.106094837188721,3.3306920528411865,-0.13563819229602814,1.7226481437683105,-3.7250020503997803,0.34920939803123474,-9.670641899108887,-0.03359206020832062,-1.6559934616088867,2.9164087772369385,-3.868492364883423,-0.5772290229797363,-3.8356659412384033,5.751306056976318,-16.506938934326172,-2.0751471519470215,-3.825155019760132,6.829172611236572,-4.625958442687988,-2.3430426120758057,-2.1889939308166504,2.6202328205108643,4.447793960571289,4.219854831695557,-2.8325839042663574,-2.7529284954071045,-3.342064142227173,-16.40560531616211,-12.06462574005127,9.780506134033203,1.6107234954833984,0.6591203212738037,1.0067850351333618,-6.258877277374268,-3.8481130599975586,-20.437021255493164,-13.525989532470703,7.004613399505615,-4.244897365570068,-2.0833606719970703,-1.3812578916549683,-11.87912654876709,3.7844085693359375,-7.4851508140563965,-3.9928700923919678,-4.107470989227295,-3.607725143432617,2.4120094776153564,-2.658186435699463,-7.701837539672852,-3.9916720390319824,-0.837325394153595,-0.1181475967168808,-4.376445770263672,5.507097244262695,-16.449087142944336,-4.005023956298828,-3.9334769248962402,-2.5729894638061523,3.5666918754577637,-0.9995324611663818,-19.511762619018555,-18.1697940826416,-5.746676921844482,-2.8876829147338867,-17.689226150512695,-2.460991382598877,-7.526069164276123,-7.945366382598877,-2.0061111450195312,4.574893474578857,5.24266242980957,-3.0820817947387695,-1.3650076389312744,0.281509131193161,-2.603243589401245,-3.217522144317627,-1.483445644378662,0.282334566116333,-15.08554744720459,-1.6771881580352783,-1.3039274215698242,1.1557551622390747,3.9669926166534424,-8.401660919189453,2.1351068019866943,-3.4224517345428467,5.08065128326416,-2.874777317047119,-1.4681912660598755,0.8045938014984131,-2.0736358165740967,-5.670049667358398,-10.248676300048828,-16.417869567871094,-3.688422918319702,9.561553001403809,3.7549915313720703
C:\Users\nosai\Downloads\histology_first_poc\data\colorectal-histology-mnist\Kather_texture_2016_image_tiles_5000\03_COMPLEX\16C33_CRC-Prim-HE-01_035.tif_Row_1_Col_901.tif,03_COMPLEX,03_COMPLEX,8.102696418762207,-1.3471018075942993,-5.888258934020996,3.6035730838775635,3.3654892444610596,-15.144707679748535,11.441720008850098,-3.3758580684661865,1.2370057106018066,-2.85270357131958,-3.246744155883789,0.6555326581001282,3.863218307495117,-2.829792022705078,-3.370297431945801,-2.4050650596618652,-2.53466796875,-11.09544563293457,1.0415724515914917,5.115757942199707,-3.7997941970825195,-1.6706905364990234,5.142975330352783,-4.67756462097168,-2.767291784286499,8.939477920532227,5.410251140594482,-6.8563432693481445,-1.2583043575286865,-1.8744345903396606,3.945854902267456,5.002852916717529,-2.8268284797668457,0.4924525022506714,-3.7954773902893066,-0.5127395391464233,-7.235750675201416,3.888434648513794,-1.590699553489685,1.4512594938278198,-4.386508941650391,-4.324711322784424,-4.3892083168029785,7.381125450134277,-19.961673736572266,-2.0809972286224365,-4.290136814117432,6.298789978027344,-5.322847843170166,-3.3587567806243896,-2.7423501014709473,4.408984184265137,4.983206748962402,5.842160701751709,-6.015810012817383,-2.607847213745117,-4.024936199188232,-19.931806564331055,-15.969630241394043,9.730813980102539,1.2315796613693237,1.7087600231170654,-1.0532881021499634,-7.1744914054870605,-3.81917667388916,-24.5712890625,-17.047365188598633,6.741225719451904,-4.546598434448242,-2.0164923667907715,-0.6954450607299805,-14.151741981506348,5.812900543212891,-9.055267333984375,-4.689635753631592,-4.222161293029785,-3.7930142879486084,1.4371201992034912,-3.1758580207824707,-9.900040626525879,-3.939858913421631,-0.34137481451034546,-3.5206732749938965,-5.667341709136963,5.818046569824219,-19.90330696105957,-3.80472993850708,-4.176749229431152,-5.251084327697754,4.308197975158691,-0.9632611274719238,-23.930343627929688,-21.86115264892578,-5.7726850509643555,-2.9137322902679443,-21.78910255432129,-2.2718007564544678,-7.657045841217041,-2.6888396739959717,-2.095686912536621,3.8300397396087646,5.478668212890625,-3.3620450496673584,-1.3428411483764648,-1.1477718353271484,-4.24032735824585,-3.2266504764556885,-1.1069391965866089,5.630122661590576,-17.68161392211914,-0.970245897769928,-1.363979458808899,0.4594375193119049,5.221433162689209,-11.148296356201172,1.8636380434036255,-3.490997791290283,6.857483386993408,-3.5258376598358154,-2.147183656692505,0.4336932301521301,-2.1194658279418945,-7.0024566650390625,-13.370246887207031,-18.87410545349121,-4.934932708740234,9.756218910217285,6.447600364685059
C:\Users\nosai\Downloads\histology_first_poc\data\colorectal-histology-mnist\Kather_texture_2016_image_tiles_5000\03_COMPLEX\16C9E_CRC-Prim-HE-08_006.tif_Row_1351_Col_1.tif,03_COMPLEX,03_COMPLEX,4.886516571044922,-1.5362638235092163,-7.027265548706055,4.725806713104248,3.8368067741394043,-12.616384506225586,10.00652027130127,-3.597242832183838,-6.4682393074035645,-2.402754068374634,-1.9112753868103027,4.0397186279296875,6.268449783325195,0.00030499696731567383,-3.3300304412841797,-1.4428455829620361,-2.302276849746704,-8.645424842834473,3.0040676593780518,5.294439315795898,-2.6135952472686768,-3.1804909706115723,6.476993560791016,-1.8321502208709717,-2.806379795074463,6.732210636138916,6.633790493011475,-5.440933704376221,-1.3844455480575562,-1.6398745775222778,5.939822196960449,3.1393330097198486,0.02981858141720295,1.940382719039917,-3.337712287902832,0.3108257055282593,-11.095406532287598,-0.7925151586532593,-1.8701378107070923,3.239990234375,-3.6057190895080566,-0.27070537209510803,-3.7615981101989746,5.7744975090026855,-16.217998504638672,-2.040182590484619,-3.8667824268341064,6.99059534072876,-4.758577823638916,-2.0744454860687256,-2.0447704792022705,2.302316904067993,4.113390922546387,3.618461847305298,-2.4272878170013428,-2.8000741004943848,-3.3641858100891113,-15.968050956726074,-11.634703636169434,10.005755424499512,2.0026917457580566,0.34533119201660156,1.3736509084701538,-6.497337818145752,-3.748300313949585,-20.06532096862793,-12.968448638916016,7.190973281860352,-4.274489402770996,-2.094855546951294,-1.4989769458770752,-11.71092700958252,3.423469066619873,-7.594054222106934,-4.0382866859436035,-4.463528633117676,-3.9732444286346436,2.603121757507324,-2.500875234603882,-7.423197269439697,-4.465082168579102,-0.8903167843818665,0.17904448509216309,-4.380564212799072,5.586724758148193,-15.88260555267334,-4.291759967803955,-3.843308925628662,-1.7853319644927979,3.765328884124756,-0.9790136814117432,-18.705101013183594,-17.58551788330078,-6.028125762939453,-3.0015153884887695,-17.06679344177246,-2.617093324661255,-8.085639953613281,-9.29379653930664,-2.1404638290405273,4.333874702453613,5.672213077545166,-3.2564797401428223,-1.0740525722503662,0.8105771541595459,-2.163198232650757,-3.3117098808288574,-1.4326165914535522,-0.4804447889328003,-14.637079238891602,-1.8290247917175293,-1.5396867990493774,1.7259280681610107,3.340883255004883,-7.8504414558410645,2.0052638053894043,-3.674682855606079,4.282972812652588,-2.8537192344665527,-1.6528782844543457,0.8094466924667358,-2.1162798404693604,-5.553358554840088,-9.901142120361328,-16.37290382385254,-3.5167434215545654,10.25139045715332,3.238558292388916
C:\Users\nosai\Downloads\histology_first_poc\data\colorectal-histology-mnist\Kather_texture_2016_image_tiles_5000\03_COMPLEX\16CB8_CRC-Prim-HE-05_009a.tif_Row_1_Col_1501.tif,03_COMPLEX,05_DEBRIS,1.5498080253601074,-3.2270655632019043,-8.806620597839355,1.430991768836975,5.0590410232543945,-6.354642391204834,7.144516944885254,-2.7005951404571533,-26.249794006347656,-2.657397985458374,2.65303635597229,4.899430751800537,10.665093421936035,3.0349202156066895,-3.3995628356933594,-0.3766908049583435,-1.4932894706726074,-2.492340564727783,6.922515869140625,3.56782865524292,-1.90492582321167,-3.2645347118377686,7.010443687438965,1.1270833015441895,-1.9600461721420288,3.544914484024048,2.8359460830688477,-3.2323832511901855,-1.661239504814148,-1.8056576251983643,9.13587474822998,-0.6194429397583008,3.231688976287842,2.6839306354522705,-4.34598445892334,2.4502735137939453,-12.00936508178711,-11.772523880004883,-1.7110437154769897,8.442887306213379,-3.438361406326294,4.634627819061279,-2.9553253650665283,2.548333168029785,-7.6695685386657715,-2.9909684658050537,-2.534315824508667,3.9387965202331543,-4.236356258392334,2.9581809043884277,-1.7007614374160767,-0.832398533821106,3.5105795860290527,1.894158124923706,5.565835952758789,-2.6273324489593506,-0.7217165231704712,-6.495937824249268,-2.4136133193969727,7.16896915435791,4.750115394592285,0.870028555393219,2.101149320602417,-4.6092658042907715,-3.188143730163574,-9.519145965576172,-4.858536720275879,2.0055015087127686,-3.837399482727051,-3.379692554473877,-3.89896821975708,-5.790027141571045,-1.2999579906463623,-1.9296448230743408,0.20341914892196655,-3.5309391021728516,-3.0621747970581055,1.7388747930526733,-1.4972282648086548,-1.449888825416565,-4.042500972747803,-2.809581756591797,3.3359792232513428,-0.38965070247650146,2.6658127307891846,-7.8086981773376465,-4.9386467933654785,-3.4737300872802734,2.605595350265503,-4.759484767913818,-1.6134037971496582,-8.932693481445312,-8.602032661437988,-6.135046005249023,-3.060607671737671,-8.281234741210938,-4.086967945098877,-6.919189929962158,-24.073217391967773,-1.8263248205184937,4.529138088226318,2.6376564502716064,-2.3803892135620117,-2.929318904876709,1.6446471214294434,0.6201652884483337,-5.14651346206665,-2.7764296531677246,-16.28017807006836,-7.466098308563232,-1.2051432132720947,-1.170035481452942,4.948262691497803,0.2593224346637726,-1.6820526123046875,2.5972371101379395,-2.486570119857788,3.205631732940674,-2.3125314712524414,-0.619674026966095,4.2883806228637695,-2.391003131866455,-1.2856343984603882,-1.4915004968643188,-8.485939025878906,-2.1307952404022217,8.063942909240723,1.5376355648040771
C:\Users\nosai\Downloads\histology_first_poc\data\colorectal-histology-mnist\Kather_texture_2016_image_tiles_5000\03_COMPLEX\16CD3_CRC-Prim-HE-07_004.tif_Row_1_Col_601.tif,03_COMPLEX,03_COMPLEX,8.204771041870117,-1.4574648141860962,-5.827512741088867,2.733771800994873,2.278059959411621,-14.105035781860352,10.824638366699219,-3.1539394855499268,0.008800074458122253,-2.8167388439178467,-2.3161654472351074,-0.6129433512687683,4.943238258361816,-3.2812066078186035,-3.3289058208465576,-2.2638099193573,-2.151012659072876,-10.194314002990723,1.5903663635253906,4.807073593139648,-3.61684513092041,-1.0190458297729492,4.945321559906006,-4.759437084197998,-2.6704442501068115,8.52305793762207,4.4473490715026855,-6.537815570831299,-1.3733874559402466,-2.157846689224243,4.244170665740967,5.016234397888184,-3.8544297218322754,-0.13804833590984344,-3.19732928276062,-0.4667836129665375,-6.563322067260742,3.1192243099212646,-1.650349497795105,1.7656537294387817,-4.078335285186768,-5.427486419677734,-4.21597957611084,7.071871757507324,-18.276123046875,-2.1321749687194824,-3.8543524742126465,4.6819748878479,-5.236760139465332,-2.5825939178466797,-2.556972026824951,4.333481311798096,4.475444316864014,5.6396942138671875,-5.8114094734191895,-2.199479579925537,-3.759380340576172,-18.141826629638672,-14.72104549407959,8.468162536621094,1.7392024993896484,2.169370174407959,-2.0062108039855957,-6.731570720672607,-3.3479340076446533,-22.63070297241211,-15.553020477294922,4.819943904876709,-4.392258644104004,-2.0918970108032227,-0.8916956186294556,-13.3335599899292,5.444913864135742,-8.123414039611816,-3.8779821395874023,-4.183237552642822,-3.5443830490112305,0.2392866611480713,-2.738354206085205,-9.05339241027832,-3.898219108581543,-0.3715398907661438,-4.775777816772461,-5.298089504241943,5.19365930557251,-18.339447021484375,-3.7937934398651123,-4.0459065437316895,-5.026805400848389,2.838571071624756,-1.0075892210006714,-22.022357940673828,-19.73921775817871,-5.546859264373779,-2.7941606044769287,-19.988771438598633,-2.283220052719116,-7.3672027587890625,-3.3061084747314453,-2.0643410682678223,3.055025100708008,5.059199810028076,-3.350114583969116,-1.401031732559204,-1.3998806476593018,-4.04785680770874,-3.4783504009246826,-1.224798321723938,4.549880504608154,-16.02789306640625,-0.6505925059318542,-1.321539282798767,0.9118740558624268,4.523616790771484,-10.255548477172852,1.4580883979797363,-3.3958323001861572,6.564656734466553,-3.4380130767822266,-2.0189101696014404,1.0172197818756104,-1.8323642015457153,-6.223358631134033,-12.387466430664062,-17.3104248046875,-4.5307769775390625,9.565223693847656,6.999015808105469
C:\Users\nosai\Downloads\histology_first_poc\data\colorectal-histology-mnist\Kather_texture_2016_image_tiles_5000\03_COMPLEX\16CE3_CRC-Prim-HE-07_005.tif_Row_301_Col_1.tif,03_COMPLEX,03_COMPLEX,2.4994993209838867,-1.7615716457366943,-8.65007209777832,6.69814920425415,4.407491683959961,-12.069666862487793,9.748546600341797,-4.260483264923096,-11.30799674987793,-2.048741102218628,-1.1696738004684448,7.233330249786377,8.397374153137207,2.3248939514160156,-3.707698345184326,-0.6754437685012817,-2.1797516345977783,-7.722584247589111,4.77638053894043,6.236366271972656,-1.7803866863250732,-4.9224138259887695,8.002954483032227,0.5400402545928955,-3.374875545501709,5.684640407562256,8.9386568069458,-5.091299533843994,-1.8538386821746826,-1.6599000692367554,7.963164806365967,2.1346054077148438,2.0095906257629395,3.535001039505005,-3.0430848598480225,0.7237544059753418,-15.705649375915527,-3.4925320148468018,-2.4369614124298096,4.546612739562988,-3.057523012161255,2.5854647159576416,-3.6160919666290283,5.088852405548096,-15.04682445526123,-2.278350353240967,-4.088751792907715,8.747166633605957,-4.8040666580200195,-1.5808852910995483,-1.527876615524292,0.8204251527786255,3.684140682220459,1.8620803356170654,-0.4817880094051361,-3.4804422855377197,-3.3264174461364746,-14.521227836608887,-9.683209419250488,11.62999153137207,2.5928118228912354,-1.0133490562438965,3.396186113357544,-6.9260172843933105,-4.198981285095215,-18.391338348388672,-10.815054893493652,8.981545448303223,-4.560424327850342,-2.0990660190582275,-1.9669418334960938,-11.049090385437012,2.0856220722198486,-7.572393417358398,-4.334124565124512,-5.224693775177002,-4.5023932456970215,4.011242389678955,-2.0990869998931885,-6.53916597366333,-5.508370399475098,-1.3062632083892822,2.9665558338165283,-3.8397867679595947,6.03917932510376,-14.106560707092285,-4.970584869384766,-4.2422966957092285,0.8642215728759766,4.572349548339844,-1.1236522197723389,-16.469350814819336,-15.826881408691406,-6.9923624992370605,-3.4223220348358154,-14.978021621704102,-2.998185873031616,-9.429086685180664,-14.171358108520508,-2.329970121383667,5.026897430419922,6.512331485748291,-3.64154052734375,-0.6054741144180298,2.794374942779541,-0.5820060968399048,-3.207298517227173,-1.7346268892288208,-4.002284049987793,-13.76118278503418,-3.0558226108551025,-2.00827956199646,2.695178270339966,2.1474268436431885,-5.966345310211182,2.260854959487915,-4.2693867683410645,2.204458475112915,-2.7534687519073486,-1.34112548828125,0.3854621946811676,-2.2424395084381104,-4.789109230041504,-8.426316261291504,-16.249082565307617,-2.6604230403900146,11.93454647064209,0.8366882801055908
